HSN Code,Description,Rate (%),CESS (%),Effective Date,Rate Revision
29262000,NITRILE-FUNCTION COMPOUNDS 1-CYANOGUANIDINE (DICYANDIAMIDE),18%,,01/07/2017,
29263000,NITRILE-FUNCTION COMPOUNDS FENPROPOREX (INN) AND ITS SALTS,18%,,01/07/2017,
29264000,ALPHA-PHENYLACETOACETONITRILE,18%,,01/07/2017,
29269000,NITRILE-FUNCTION COMPOUNDS OTHER,18%,,01/07/2017,
2927,"DIAZO-, AZO- OR AZOXY-COMPOUNDS",18%,,01/07/2017,
292700,"DIAZO-, AZO- OR AZOXY- COMPOUNDS",18%,,01/07/2017,
29270010,"DIAZO-, AZO- OR AZOXY-COMPOUNDS - DIAZO-, AZO- OR AZOXY- COMPOUNDS : PARA AMINO-AZO-BENZENE",18%,,01/07/2017,
29270090,"DIAZO-, AZO- OR AZOXY-COMPOUNDS - DIAZO-, AZO- OR AZOXY- COMPOUNDS : OTHER",18%,,01/07/2017,
2928,ORGANIC DERIVATIVES OF HYDRAZINE OR OF HYDROXYLAMINE,18%,,01/07/2017,
292800,ORGANIC DERIVATIVES OF HYDRAZINE OR OF HYDROXYLAMINE,18%,,01/07/2017,
29280010,ORGANIC DERIVATIVES OF HYDRAZINE OR OF HYDROXYLAMINE - ORGANIC DERIVATIVES OF HYDRAZINE OR OF HYDROXYLAMINE : ISONIAZID,18%,,01/07/2017,
29280090,ORGANIC DERIVATIVES OF HYDRAZINE OR OF HYDROXYLAMINE - ORGANIC DERIVATIVES OF HYDRAZINE OR OF HYDROXYLAMINE : OTHER,18%,,01/07/2017,
2929,COMPOUNDS WITH OTHER NITROGEN FUNCTION,18%,,01/07/2017,
292910,ISOCYANATES,18%,,01/07/2017,
29291010,COMPOUNDS WITH OTHER NITROGEN FUNCTION - ISOCYANATES : PHENYL ISOCYANATE,18%,,01/07/2017,
29291020,COMPOUNDS WITH OTHER NITROGEN FUNCTION - ISOCYANATES : TOLUENE DI-ISOCYANATE,18%,,01/07/2017,
29291090,COMPOUNDS WITH OTHER NITROGEN FUNCTION - ISOCYANATES : OTHER,18%,,01/07/2017,
29299010,"N,N-DIETHYLPHOSPHORAMIDICDICHLORIDE",18%,,01/07/2017,
29299020,"N,N-DIISOPROPYLPHOSPHORAMIDICDICHLORIDE",18%,,01/07/2017,
29299030,"N,N-DIPROPYLPHOSPHORAMIDICDICHLORIDE",18%,,01/07/2017,
29299040,"N,N-DIMETHYLPHOSPHORAMIDICDICHLORIDE",18%,,01/07/2017,
29299050,"DIETHYL N,N-DIMETHYLPHOSPHORAMIDATE",18%,,01/07/2017,
29299060,"PHOSPHORAMIDIC ACID, DIETHYL, DIMETHYLESTER",18%,,01/07/2017,
29299090,OTHER,18%,,01/07/2017,
2930,ORGANO-SULPHUR COMPOUNDS,18%,,01/07/2017,
29301000,ORGANO-SULPHUR COMPOUNDS - DITHIOCARBONATES (XANTHATES),18%,,01/07/2017,
29302000,ORGANO-SULPHUR COMPOUNDS - THIOCARBAMATES AND DITHIOCARBAMATES,18%,,01/07/2017,
29303000,"ORGANO-SULPHUR COMPOUNDS - THIURAM MONO-, DI OR TETRASULPHIDES",18%,,01/07/2017,
29304000,ORGANO-SULPHUR COMPOUNDS - METHIONINE,18%,,01/07/2017,
29305000,ORGANOSULPHUR COMPOUNDS CAPTAFOL ISO AND METHAMIDOPHOS ISO,18%,,01/07/2017,
29306000,"2-(N, N-DIETHYLAMINO)ETHANETHIOL",18%,,01/07/2017,
29307000,BIS(2-HYDROXYETHYL)SULFIDE (THIODIGLYCOL (INN)),18%,,01/07/2017,
29308000,"ALDICARB (ISO), CAPTAFOL (ISO) AND METHAMIDOPHOS (ISO)",18%,,01/07/2017,
293090,OTHER,18%,,01/07/2017,
29309010,ORGANO-SULPHUR COMPOUNDS - OTHER : THIOUREA (SULPHOUREA),18%,,01/07/2017,
29309020,ORGANO-SULPHUR COMPOUNDS - OTHER : CALCIUM SALTS OF METHIONINE,18%,,01/07/2017,
29309030,ORGANO-SULPHUR COMPOUNDS - OTHER : THIO SULPHONIC ACID,18%,,01/07/2017,
29309040,ORGANO-SULPHUR COMPOUNDS - OTHER : L-CYSTINE (ALPHA-AMINO BETA-THIOPROPIONIC ACID)- SULPHUR CONTAINING AMINO ACID,18%,,01/07/2017,
29309050,ORGANO-SULPHUR COMPOUNDS - OTHER : SULPHINIC ACID,18%,,01/07/2017,
29309060,ORGANO-SULPHUR COMPOUNDS - OTHER : SULPHOXIDE,18%,,01/07/2017,
29309070,ORGANO-SULPHUR COMPOUNDS - OTHER : MERCAPTAN,18%,,01/07/2017,
29309080,ORGANO-SULPHUR COMPOUNDS - OTHER : ALLYL ISOTHIOCYANATE,18%,,01/07/2017,
29309090,ORGANO-SULPHUR COMPOUNDS - OTHER : OTHER,18%,,01/07/2017,
29309091,"ETHANOL, 2,2-THIOBIS-",18%,,01/07/2017,
29309092,DI-METHYL AMINO ETHANETHIOL,18%,,01/07/2017,
29309093,DI-METHYL AMINO ETHANETHIOL HYDROCHLORIDE,18%,,01/07/2017,
29309094,DIETHYL AMINO ETHANETHIOL,18%,,01/07/2017,
29309095,DI-ETHYL AMINO ETHANETHIOL HYDROCHLORIDE,18%,,01/07/2017,
29309096,O-ETHYL S-PHENYL ETHYLPHOSPHONOTHIOLOTHIONATE (FONOFOS),18%,,01/07/2017,
29309097,"PHOSPHOROTHIOIC ACID,S[2-(DIETHYL AMINO) ETHYL]O, O-DIETHYL ESTER",18%,,01/07/2017,
29309098,DICHLORO DIPHENYL SULPHONE,18%,,01/07/2017,
29309099,OTHER,18%,,01/07/2017,
2931,OTHER ORGANO-INORGANIC COMPOUNDS,18%,,01/07/2017,
293100,OTHER ORGANO-INORGANIC COMPOUNDS,18%,,01/07/2017,
29310010,OTHER ORGANO-INORGANIC COMPOUNDS - OTHER ORGANO-INORGANIC COMPOUNDS : ORGANO-MERCURY COMPOUNDS,18%,,01/07/2017,
29310041,"PHOSPHONIC ACID,METHYL -",18%,,01/07/2017,
29310042,"PHOSPHONIC ACID,ETHYL",18%,,01/07/2017,
29310043,"PHOSPHONIC ACID,PROPYL",18%,,01/07/2017,
29310044,"PHOSPHINIC ACID,METHYL-",18%,,01/07/2017,
29310051,"PHOSPONIC ACIDE,[METHYL-(5-ETHYL-2-METHYL 2-OXIDO- 1,3,2-DIOXAPHOSPHORINAN-5-YL) METHYL]ESTER",18%,,01/07/2017,
29310052,"PHOSPHONIC ACIDE,[METHYL-BIS (5-ETHYL-2-METHYL 2-OXIDO- 1,3,2-DIOXAPHOSPHORINAN-5-YL) METHYL] ESTER",18%,,01/07/2017,
29310053,"PHOSPHONIC ACID,METHYL,DIMETHYL ESTER",18%,,01/07/2017,
29310054,PHOSPHONIC ACID PROPYL DIMETHYL ESTER,18%,,01/07/2017,
29310055,PHOSPHONIC ACID ETHYL-DIETHYL ESTER,18%,,01/07/2017,
29310056,"PHOSPHONOCHLORIDIC ACID METHYL-,METHYL ESTER",18%,,01/07/2017,
29310057,PHOSPHONOUS ACID- METHYL DIETHYL ESTER,18%,,01/07/2017,
29310061,"1 PROPANAMINIUM N,N,N TRIMETHYL 3-[1-OXO-9-OCTADECENYL AMINO] -(Z)-METHYL METHYL PHOSPHONATE",18%,,01/07/2017,
29310062,"O,O-DIMETHYL METHYL PHOSPHONATE",18%,,01/07/2017,
29310071,"PHOSPHONOTHIOIC DICHLORIDE,ETHYL-",18%,,01/07/2017,
29310072,"PHOSPHONIC DICHLORIDE,METHYL",18%,,01/07/2017,
29310073,"PHOSPHONOUS DICHLORIDE,METHYL-",18%,,01/07/2017,
293110,TETRAMETHYL LEAD AND TETRAETHYL LEAD,18%,,01/07/2017,
29311010,OTHER ORGANO-INORGANIC COMPOUNDS-TETRAMETHYL LEAD AND TETRAETHYL LEAD---TETRAMETHYL LEAD,18%,,01/07/2017,
29311020,OTHER ORGANO-INORGANIC COMPOUNDS-TETRAMETHYL LEAD AND TETRAETHYL LEAD---TETRAETHYL LEAD,18%,,01/07/2017,
293120,TRIBUTYLTIN COMPOUNDS,18%,,01/07/2017,
29312000,OTHER ORGANO-INORGANIC COMPOUNDS -TRIBUTYLTIN COMPOUNDS,18%,,01/07/2017,
29313100,DIMETHYL METHYLPHOSPHONATE,18%,,01/07/2017,
29313200,DIMETHYL PROPYLPHOSPHONATE,18%,,01/07/2017,
29313300,DIETHYL ETHYLPHOSPHONATE,18%,,01/07/2017,
29313400,SODIUM 3-(TRIHYDROXYSILYL)PROPYL METHYLPHOSPHONATE,18%,,01/07/2017,
29313500,"2, 4, 6-TRIPROPYL-1, 3, 5, 2, 4, 6-TRIOXATRIPHOSPHINANE 2, 4, 6-TRIOXIDE",18%,,01/07/2017,
29313600,"(5-ETHYL-2-METHYL-2-OXIDO-1, 3, 2-DIOXAPHOSPHINAN-5-YL)METHYL METHYLPHOSPHONATE",18%,,01/07/2017,
29313700,"BIS[(5-ETHYL-2-METHYL-2-OXIDO-1, 3, 2-DIOXAPHOSPHINAN-5-YL) METHYL] METHYLPHOSPHONATE",18%,,01/07/2017,
29313800,SALT OF METHYLPHOSPHONIC ACID AND (AMINOIMINOMETHYL)UREA (1 1),18%,,01/07/2017,
29313900,OTHER,18%,,01/07/2017,
293190,OTHER,18%,,01/07/2017,
29319010,OTHER ORGANO-INORGANIC COMPOUNDS -OTHER---ORGANO ARSENIC COMPOUNDS,18%,,01/07/2017,
29319090,OTHER ORGANO-INORGANIC COMPOUNDS -OTHER---OTHER,18%,,01/07/2017,
2932,HETEROCYCLIC COMPOUNDS WITH OXYGEN HETEROATOM (S) ONLY - COMPOUNDS CONTAINING AN UNFUSED FURAN RING (WHETHER OR NOT HYDROGENATED) IN THE STRUCTURE :,18%,,01/07/2017,
29321100,HETEROCYCLIC COMPOUNDS WITH OXYGEN HETERO-ATOM (S) ONLY - COMPOUNDS CONTAINING AN UNFUSED FURAN RING (WHETHER OR NOT HYDROGENATED) IN THE STRUCTURE : TETRAHYDROFURAN,18%,,01/07/2017,
29321200,HETEROCYCLIC COMPOUNDS WITH OXYGEN HETERO-ATOM (S) ONLY - COMPOUNDS CONTAINING AN UNFUSED FURAN RING (WHETHER OR NOT HYDROGENATED) IN THE STRUCTURE : 2-FURALDEHYDE (FURFURALDEHYDE),18%,,01/07/2017,
29321300,HETEROCYCLIC COMPOUNDS WITH OXYGEN HETERO-ATOM (S) ONLY - COMPOUNDS CONTAINING AN UNFUSED FURAN RING (WHETHER OR NOT HYDROGENATED) IN THE STRUCTURE : FURFURYL ALCOHOL AND TETRAHYDROFURFURYL ALCOHOL,18%,,01/07/2017,
29321400,SUCRALOSE,18%,,01/07/2017,
293219,OTHER,18%,,01/07/2017,
29321910,HETEROCYCLIC COMPOUNDS WITH OXYGEN HETERO-ATOM (S) ONLY - COMPOUNDS CONTAINING AN UNFUSED FURAN RING (WHETHER OR NOT HYDROGENATED) IN THE STRUCTURE : OTHER : HYDROXY DIBENZFURAN CARBOXYLIC ACID,18%,,01/07/2017,
29321990,HETEROCYCLIC COMPOUNDS WITH OXYGEN HETERO-ATOM (S) ONLY - COMPOUNDS CONTAINING AN UNFUSED FURAN RING (WHETHER OR NOT HYDROGENATED) IN THE STRUCTURE : OTHER : OTHER,18%,,01/07/2017,
293220,LACTONES,18%,,01/07/2017,
29322010,"HETEROCYCLIC COMPOUNDS WITH OXYGEN HETERO-ATOM(S) ONLY - LACTONES---COUMARIN, METHYLCOUMARINS AND ETHYLCOUMARINS",18%,,01/07/2017,
29322020,HETEROCYCLIC COMPOUNDS WITH OXYGEN HETERO-ATOM(S) ONLY - LACTONES---PHENOLPHTHALEIN,18%,,01/07/2017,
29322090,HETEROCYCLIC COMPOUNDS WITH OXYGEN HETERO-ATOM(S) ONLY - LACTONES---OTHER,18%,,01/07/2017,
293229,OTHER LACTONES,18%,,01/07/2017,
29329100,HETEROCYCLIC COMPOUNDS WITH OXYGEN HETERO-ATOM (S) ONLY - OTHER : ISOSAFROLE,18%,,01/07/2017,
29329200,"HETEROCYCLIC COMPOUNDS WITH OXYGEN HETERO-ATOM (S) ONLY - OTHER : 1-(1,3-BENZODIOXOL-5-YL) PROPAN-2-ONE",18%,,01/07/2017,
29329300,HETEROCYCLIC COMPOUNDS WITH OXYGEN HETERO-ATOM (S) ONLY - OTHER : PIPERONAL,18%,,01/07/2017,
29329400,HETEROCYCLIC COMPOUNDS WITH OXYGEN HETERO-ATOM (S) ONLY - OTHER : SAFROLE,18%,,01/07/2017,
29329500,HETEROCYCLIC COMPOUNDS WITH OXYGEN HETERO-ATOM (S) ONLY - OTHER : TETRAHYDROCANNABINOLS (ALL ISOMERS),18%,,01/07/2017,
293299,OTHER,18%,,01/07/2017,
29329900,HETEROCYCLIC COMPOUNDS WITH OXYGEN HETERO-ATOM (S) ONLY - OTHER : OTHER,18%,,01/07/2017,
29329910,CINEOLE,18%,,01/07/2017,
29329990,OTHER,18%,,01/07/2017,
2933,HETEROCYCLIC COMPOUNDS WITH NITROGEN HETEROATOM(S) ONLY - COMPOUNDS CONTAINING AN UNFUSED PYRAZOLE RING (WHETHER OR NOT HYDROGENATED) IN THE STRUCTURE :,18%,,01/07/2017,
29331100,HETEROCYCLIC COMPOUNDS WITH NITROGEN HETEROATOM( S) ONLY - COMPOUNDS CONTAINING AN UNFUSED PYRAZOLE RING (WHETHER OR NOT HYDROGENATED) IN THE STRUCTURE : PHENAZONE (ANTIPYRIN) AND ITS DERIVATES,18%,,01/07/2017,
293319,OTHER,18%,,01/07/2017,
29331910,HETEROCYCLIC COMPOUNDS WITH NITROGEN HETEROATOM( S) ONLY - COMPOUNDS CONTAINING AN UNFUSED PYRAZOLE RING (WHETHER OR NOT HYDROGENATED) IN THE STRUCTURE :-OTHER : 3-CARBOXY (PARA SULPHO-PHENYL)-5- PYRAZOLONE,18%,,01/07/2017,
29331920,"HETEROCYCLIC COMPOUNDS WITH NITROGEN HETEROATOM( S) ONLY - COMPOUNDS CONTAINING AN UNFUSED PYRAZOLE RING (WHETHER OR NOT HYDROGENATED) IN THE STRUCTURE :-OTHER : 1 (2,5- DICHLORO-4-SULPHO PHENYL)-3-METHYL-5-PYRAZOLONE",18%,,01/07/2017,
29331930,HETEROCYCLIC COMPOUNDS WITH NITROGEN HETEROATOM( S) ONLY - COMPOUNDS CONTAINING AN UNFUSED PYRAZOLE RING (WHETHER OR NOT HYDROGENATED) IN THE STRUCTURE :-OTHER : 3-METHYL-1(4-SULPHO-O-TOLUYL-5-PYRAZOLONE),18%,,01/07/2017,
29331940,HETEROCYCLIC COMPOUNDS WITH NITROGEN HETEROATOM( S) ONLY - COMPOUNDS CONTAINING AN UNFUSED PYRAZOLE RING (WHETHER OR NOT HYDROGENATED) IN THE STRUCTURE :-OTHER : PHENYLMETHYLPYRAZOLONE,18%,,01/07/2017,
29331950,HETEROCYCLIC COMPOUNDS WITH NITROGEN HETEROATOM( S) ONLY - COMPOUNDS CONTAINING AN UNFUSED PYRAZOLE RING (WHETHER OR NOT HYDROGENATED) IN THE STRUCTURE :-OTHER : 1-PHENYL-5-PYRAZOLONE-3-CARBOXYLIC ACID ETHYLESTER,18%,,01/07/2017,
29331960,HETEROCYCLIC COMPOUNDS WITH NITROGEN HETEROATOM( S) ONLY - COMPOUNDS CONTAINING AN UNFUSED PYRAZOLE RING (WHETHER OR NOT HYDROGENATED) IN THE STRUCTURE :-OTHER : 1-(M-SULPHOPHENYL)-3-PYRAZOLONE,18%,,01/07/2017,
29331970,HETEROCYCLIC COMPOUNDS WITH NITROGEN HETEROATOM( S) ONLY - COMPOUNDS CONTAINING AN UNFUSED PYRAZOLE RING (WHETHER OR NOT HYDROGENATED) IN THE STRUCTURE :-OTHER : ANALGIN,18%,,01/07/2017,
29331980,HETEROCYCLIC COMPOUNDS WITH NITROGEN HETEROATOM( S) ONLY - COMPOUNDS CONTAINING AN UNFUSED PYRAZOLE RING (WHETHER OR NOT HYDROGENATED) IN THE STRUCTURE :-OTHER : OXYPHENBUTAZONE,18%,,01/07/2017,
29331990,HETEROCYCLIC COMPOUNDS WITH NITROGEN HETEROATOM( S) ONLY - COMPOUNDS CONTAINING AN UNFUSED PYRAZOLE RING (WHETHER OR NOT HYDROGENATED) IN THE STRUCTURE :-OTHER : OTHER,18%,,01/07/2017,
29331991,FLUORO-3-(DIFLUOROMETHYL)-1-METHYL-1H-PYRAZOLE-4-CARBONYL FLUORIDE,18%,,01/07/2017,
29331999,OTHER,18%,,01/07/2017,
29332100,HETEROCYCLIC COMPOUNDS WITH NITROGEN HETEROATOM( S) ONLY - COMPOUNDS CONTAINING AN UNFUSED IMIDAZOLE RING (WHETHER OR NOT HYDROGENATED) IN THE STRUCTURE : HYDANTOIN AND ITS DERIVATIVES,18%,,01/07/2017,
293329,OTHER,18%,,01/07/2017,
29332910,HETEROCYCLIC COMPOUNDS WITH NITROGEN HETEROATOM( S) ONLY - COMPOUNDS CONTAINING AN UNFUSED IMIDAZOLE RING (WHETHER OR NOT HYDROGENATED) IN THE STRUCTURE :-OTHER : TINIDAZOLE,18%,,01/07/2017,
29332920,"HETEROCYCLIC COMPOUNDS WITH NITROGEN HETEROATOM( S) ONLY - COMPOUNDS CONTAINING AN UNFUSED IMIDAZOLE RING (WHETHER OR NOT HYDROGENATED) IN THE STRUCTURE :-OTHER : METRONIDAZOLE, METRONIDIAZOLE BENZOATE",18%,,01/07/2017,
29332930,HETEROCYCLIC COMPOUNDS WITH NITROGEN HETEROATOM( S) ONLY - COMPOUNDS CONTAINING AN UNFUSED IMIDAZOLE RING (WHETHER OR NOT HYDROGENATED) IN THE STRUCTURE :-OTHER : MEBENDAZOLE,18%,,01/07/2017,
29332940,HETEROCYCLIC COMPOUNDS WITH NITROGEN HETEROATOM( S) ONLY - COMPOUNDS CONTAINING AN UNFUSED IMIDAZOLE RING (WHETHER OR NOT HYDROGENATED) IN THE STRUCTURE :-OTHER : DIMETRIDAZOLE,18%,,01/07/2017,
29332950,HETEROCYCLIC COMPOUNDS WITH NITROGEN HETEROATOM( S) ONLY - COMPOUNDS CONTAINING AN UNFUSED IMIDAZOLE RING (WHETHER OR NOT HYDROGENATED) IN THE STRUCTURE :-OTHER : ALBENDAZOLE,18%,,01/07/2017,
29332990,HETEROCYCLIC COMPOUNDS WITH NITROGEN HETEROATOM( S) ONLY - COMPOUNDS CONTAINING AN UNFUSED IMIDAZOLE RING (WHETHER OR NOT HYDROGENATED) IN THE STRUCTURE :-OTHER : OTHER,18%,,01/07/2017,
29333100,HETEROCYCLIC COMPOUNDS WITH NITROGEN HETEROATOM( S) ONLY - COMPOUNDS CONTAING AN UNFUSED PYRIDINE RING (WHETHER OR NOT HYDROGENATED) IN THE STRUCTURE : PYRIDINE AND ITS SALTS,18%,,01/07/2017,
29333200,HETEROCYCLIC COMPOUNDS WITH NITROGEN HETEROATOM( S) ONLY - COMPOUNDS CONTAING AN UNFUSED PYRIDINE RING (WHETHER OR NOT HYDROGENATED) IN THE STRUCTURE : PIPERIDINE AND ITS SALTS,18%,,01/07/2017,
29333300,"HETEROCYCLIC COMPOUNDS WITH NITROGEN HETEROATOM( S) ONLY - COMPOUNDS CONTAING AN UNFUSED PYRIDINE RING (WHETHER OR NOT HYDROGENATED) IN THE STRUCTURE : BROMAZEPAM (INN), METHYLPHENIDATE (INN), PENTAZOCINE (INN), PHENCYCLINDINE (INN) (PCP), PIPRADROL (INN)",18%,,01/07/2017,
293339,OTHER,18%,,01/07/2017,
29333911,HETEROCYCLIC COMPOUNDS WITH NITROGEN HETEROATOM( S) ONLY - COMPOUNDS CONTAING AN UNFUSED PYRIDINE RING (WHETHER OR NOT HYDROGENATED) IN THE STRUCTURE :-OTHER : DERIVATIVES OF PYRIDINE : AMINO PYRIDINE,18%,,01/07/2017,
29333912,HETEROCYCLIC COMPOUNDS WITH NITROGEN HETEROATOM( S) ONLY - COMPOUNDS CONTAING AN UNFUSED PYRIDINE RING (WHETHER OR NOT HYDROGENATED) IN THE STRUCTURE :-OTHER : DERIVATIVES OF PYRIDINE : ALPHA PICOLINE (2-METHYL PYRIDINE),18%,,01/07/2017,
29333913,HETEROCYCLIC COMPOUNDS WITH NITROGEN HETEROATOM( S) ONLY - COMPOUNDS CONTAING AN UNFUSED PYRIDINE RING (WHETHER OR NOT HYDROGENATED) IN THE STRUCTURE :-OTHER : DERIVATIVES OF PYRIDINE : GAMMA PICOLINE (4-METHYL PYRIDINE),18%,,01/07/2017,
29333914,HETEROCYCLIC COMPOUNDS WITH NITROGEN HETEROATOM( S) ONLY - COMPOUNDS CONTAING AN UNFUSED PYRIDINE RING (WHETHER OR NOT HYDROGENATED) IN THE STRUCTURE :-OTHER : DERIVATIVES OF PYRIDINE : CHLOROPHENIRAMINE MALEATE,18%,,01/07/2017,
29333915,HETEROCYCLIC COMPOUNDS WITH NITROGEN HETEROATOM( S) ONLY - COMPOUNDS CONTAING AN UNFUSED PYRIDINE RING (WHETHER OR NOT HYDROGENATED) IN THE STRUCTURE :-OTHER : - DERIVATIVES OF PYRIDINE :,18%,,01/07/2017,
29333916,HETEROCYCLIC COMPOUNDS WITH NITROGEN HETEROATOM( S) ONLY - COMPOUNDS CONTAING AN UNFUSED PYRIDINE RING (WHETHER OR NOT HYDROGENATED) IN THE STRUCTURE :-OTHER : DERIVATIVES OF PYRIDINE : BETA PICOLINE (3-METHYL PYRIDINE),18%,,01/07/2017,
29333917,HETEROCYCLIC COMPOUNDS WITH NITROGEN HETEROATOM( S) ONLY - COMPOUNDS CONTAING AN UNFUSED PYRIDINE RING (WHETHER OR NOT HYDROGENATED) IN THE STRUCTURE :-OTHER : DERIVATIVES OF PYRIDINE : MORPHOLINE,18%,,01/07/2017,
29333918,HETEROCYCLIC COMPOUNDS WITH NITROGEN HETEROATOM( S) ONLY - COMPOUNDS CONTAING AN UNFUSED PYRIDINE RING (WHETHER OR NOT HYDROGENATED) IN THE STRUCTURE :-OTHER : DERIVATIVES OF PYRIDINE : LUTIDINE (DIMETHYL PYRIDINE),18%,,01/07/2017,
29333919,HETEROCYCLIC COMPOUNDS WITH NITROGEN HETEROATOM( S) ONLY - COMPOUNDS CONTAING AN UNFUSED PYRIDINE RING (WHETHER OR NOT HYDROGENATED) IN THE STRUCTURE :-OTHER : DERIVATIVES OF PYRIDINE : OTHER,18%,,01/07/2017,
29333920,HETEROCYCLIC COMPOUNDS WITH NITROGEN HETEROATOM( S) ONLY - COMPOUNDS CONTAING AN UNFUSED PYRIDINE RING (WHETHER OR NOT HYDROGENATED) IN THE STRUCTURE :-OTHER : PIPERIDINE AND ITS DERIVATIVES,18%,,01/07/2017,
29333930,"1-AZABICYCLO(2,2,2)OCTAN-3-OL",18%,,01/07/2017,
29333940,"BENZENE ACETIC ACID,ALPHA -HYDROXY- ALPHA-PHENYL, 1-AZABICYCLO[2.2.2] OCT-3-YL ESTER",18%,,01/07/2017,
29333990,HETEROCYCLIC COMPOUNDS WITH NITROGEN HETEROATOM( S) ONLY - COMPOUNDS CONTAING AN UNFUSED PYRIDINE RING (WHETHER OR NOT HYDROGENATED) IN THE STRUCTURE :-OTHER : OTHER,18%,,01/07/2017,
29334100,"HETEROCYCLIC COMPOUNDS WITH NITROGEN HETEROATOM( S) ONLY - COMPOUNDS CONTAINING IN THE STRUCTURE A QUINOLINE OR ISOQUINOLINE RING-SYSTEM (WHETHER OR NOT HYDROGENATED), NOT FURTHER FUSED :",18%,,01/07/2017,
29334900,"HETEROCYCLIC COMPOUNDS WITH NITROGEN HETEROATOM( S) ONLY - COMPOUNDS CONTAINING IN THE STRUCTURE A QUINOLINE OR ISOQUINOLINE RING-SYSTEM (WHETHER OR NOT HYDROGENATED), NOT FURTHER FUSED : OTHER",18%,,01/07/2017,
29335200,HETEROCYCLIC COMPOUNDS WITH NITROGEN HETEROATOM( S) ONLY - COMPOUNDS CONTAINING A PYRIMIDINE RING (WHETHER OR NOT HYDROGENATED) OR PIPERAZINE RING IN THE STRUCTURE : MALONYLUREA (BARBITURIC ACID) AND ITS SALTS,18%,,01/07/2017,
29335300,"HETEROCYCLIC COMPOUNDS WITH NITROGEN HETEROATOM( S) ONLY - COMPOUNDS CONTAINING A PYRIMIDINE RING (WHETHER OR NOT HYDROGENATED) OR PIPERAZINE RING IN THE STRUCTURE : ALLOBARBITAL (INN), AMOBARBITAL (INN), BARBITAL (INN), BUTALBITAL (INN), BUTOBARBITAL (IN",18%,,01/07/2017,
29335400,HETEROCYCLIC COMPOUNDS WITH NITROGEN HETEROATOM( S) ONLY - COMPOUNDS CONTAINING A PYRIMIDINE RING (WHETHER OR NOT HYDROGENATED) OR PIPERAZINE RING IN THE STRUCTURE : OTHER DERIVATIVES OF MALONYLUREA (BARBITURIC ACID); SALTS THEREOF,18%,,01/07/2017,
29335500,"HETEROCYCLIC COMPOUNDS WITH NITROGEN HETEROATOM( S) ONLY - COMPOUNDS CONTAINING A PYRIMIDINE RING (WHETHER OR NOT HYDROGENATED) OR PIPERAZINE RING IN THE STRUCTURE : LOPRAZOLAM (INN), MECLOQUALONE (INN), METHAQUALONE (INN) AND ZIPEPROL (INN); SALTS THEREO",18%,,01/07/2017,
293359,OTHER,18%,,01/07/2017,
29335910,HETEROCYCLIC COMPOUNDS WITH NITROGEN HETEROATOM( S) ONLY - COMPOUNDS CONTAINING A PYRIMIDINE RING (WHETHER OR NOT HYDROGENATED) OR PIPERAZINE RING IN THE STRUCTURE :-OTHER : AMINOPHYLLINE (CORDOPHYLIN),18%,,01/07/2017,
29335920,HETEROCYCLIC COMPOUNDS WITH NITROGEN HETEROATOM( S) ONLY - COMPOUNDS CONTAINING A PYRIMIDINE RING (WHETHER OR NOT HYDROGENATED) OR PIPERAZINE RING IN THE STRUCTURE :-OTHER : TRIMETHOPRIM,18%,,01/07/2017,
29335930,HETEROCYCLIC COMPOUNDS WITH NITROGEN HETEROATOM( S) ONLY - COMPOUNDS CONTAINING A PYRIMIDINE RING (WHETHER OR NOT HYDROGENATED) OR PIPERAZINE RING IN THE STRUCTURE :-OTHER : DIETHYL CARBAMAZINE CITRATE,18%,,01/07/2017,
29335940,HETEROCYCLIC COMPOUNDS WITH NITROGEN HETEROATOM( S) ONLY - COMPOUNDS CONTAINING A PYRIMIDINE RING (WHETHER OR NOT HYDROGENATED) OR PIPERAZINE RING IN THE STRUCTURE :-OTHER : 1-AMINO-4-METHYL PIPERAZINE,18%,,01/07/2017,
29335990,HETEROCYCLIC COMPOUNDS WITH NITROGEN HETEROATOM( S) ONLY - COMPOUNDS CONTAINING A PYRIMIDINE RING (WHETHER OR NOT HYDROGENATED) OR PIPERAZINE RING IN THE STRUCTURE :-OTHER : OTHER,18%,,01/07/2017,
29336100,HETEROCYCLIC COMPOUNDS WITH NITROGEN HETEROATOM( S) ONLY - COMPOUNDS CONTAINING AN UNFUSED TRIAZINE RING (WHETHER OR NOT HYDROGENATED) IN THE STRUCTURE : MELAMINE,18%,,01/07/2017,
293369,OTHER,18%,,01/07/2017,
29336910,HETEROCYCLIC COMPOUNDS WITH NITROGEN HETEROATOM( S) ONLY - COMPOUNDS CONTAINING AN UNFUSED TRIAZINE RING (WHETHER OR NOT HYDROGENATED) IN THE STRUCTURE :-OTHER : CYANURIC ACID AND ITS SALTS,18%,,01/07/2017,
29336920,"4-[4,6-BIS(2,4-DIMETHYLPHENYL)-1,3,5-TRIAZINE-2-YL]-1,3-BENZENEDIOL",18%,,01/07/2017,
29336930,TRIS(2-HYDROXYETHYL) ISOCYANURATE,18%,,01/07/2017,
29336940,ETHYLHEXYLTRIAZONE,18%,,01/07/2017,
29336950,"2,4,6-TRI(2,4-DYGYDROXYL-3-METHYLPHENYL)-1,3,5-TRIAZINE",18%,,01/07/2017,
