HSN Code,Description,Rate (%),CESS (%),Effective Date,Rate Revision
72210019,"BARS AND RODS, HOT-ROLLED, IN IRREGULARLY WOUND COILS, OF STAINLESS STEEL - BARS AND RODS, HOT-ROLLED, IN IRREGULARLY WOUND COILS, OF STAINLESS STEEL : BRIGHT BARS : OTHER",18%,,01/07/2017,
72210090,"BARS AND RODS, HOT-ROLLED, IN IRREGULARLY WOUND COILS, OF STAINLESS STEEL - OTHER",18%,,01/07/2017,
7222,"OTHER BARS AND RODS OF STAINLESS STEEL; ANGLES, SHAPES AND SECTIONS OF STAINLESS STEEL - BARS AND RODS, NOT FURTHER WORKED THAN HOT-ROLLED, HOT-DRAWN OR EXTRUDED",18%,,01/07/2017,
722211,OF CIRCULAR CROSS SECTION,18%,,01/07/2017,
72221111,"OTHER BARS AND RODS OF STAINLESS STEEL; ANGLES, SHAPES AND SECTIONS OF STAINLESS STEEL - BARS AND RODS, NOT FURTHER WORKED THAN HOT ROLLED, HOT-DRAWN OR EXTRUDED: OF CIRCULAR CROSS SECTION : BRIGHT BARS : CHROMIUM TYPE",18%,,01/07/2017,
72221112,"OTHER BARS AND RODS OF STAINLESS STEEL; ANGLES, SHAPES AND SECTIONS OF STAINLESS STEEL - BARS AND RODS, NOT FURTHER WORKED THAN HOT ROLLED, HOT-DRAWN OR EXTRUDED: OF CIRCULAR CROSS SECTION : BRIGHT BARS : NICKEL CHROMIUM AUSTENITIC TYPE",18%,,01/07/2017,
72221119,"OTHER BARS AND RODS OF STAINLESS STEEL; ANGLES, SHAPES AND SECTIONS OF STAINLESS STEEL - BARS AND RODS, NOT FURTHER WORKED THAN HOT ROLLED, HOT-DRAWN OR EXTRUDED: OF CIRCULAR CROSS SECTION : BRIGHT BARS : OTHER",18%,,01/07/2017,
72221191,"OTHER BARS AND RODS OF STAINLESS STEEL; ANGLES, SHAPES AND SECTIONS OF STAINLESS STEEL - BARS AND RODS, NOT FURTHER WORKED THAN HOT ROLLED, HOT-DRAWN OR EXTRUDED: OF CIRCULAR CROSS SECTION : OTHER : CHROMIUM TYPE",18%,,01/07/2017,
72221192,"OTHER BARS AND RODS OF STAINLESS STEEL; ANGLES, SHAPES AND SECTIONS OF STAINLESS STEEL - BARS AND RODS, NOT FURTHER WORKED THAN HOT ROLLED, HOT-DRAWN OR EXTRUDED: OF CIRCULAR CROSS SECTION : OTHER : NICKEL CHROMIUM AUSTENITIC TYPE",18%,,01/07/2017,
72221199,"OTHER BARS AND RODS OF STAINLESS STEEL; ANGLES, SHAPES AND SECTIONS OF STAINLESS STEEL - BARS AND RODS, NOT FURTHER WORKED THAN HOT ROLLED, HOT-DRAWN OR EXTRUDED: OF CIRCULAR CROSS SECTION : OTHER : OTHER",18%,,01/07/2017,
722219,OTHER,18%,,01/07/2017,
72221911,"OTHER BARS AND RODS OF STAINLESS STEEL; ANGLES, SHAPES AND SECTIONS OF STAINLESS STEEL - BARS AND RODS, NOT FURTHER WORKED THAN HOT ROLLED, HOT-DRAWN OR EXTRUDED: OTHER : BRIGHT BARS : CHROMIUM TYPE",18%,,01/07/2017,
72221912,"OTHER BARS AND RODS OF STAINLESS STEEL; ANGLES, SHAPES AND SECTIONS OF STAINLESS STEEL - BARS AND RODS, NOT FURTHER WORKED THAN HOT ROLLED, HOT-DRAWN OR EXTRUDED: OTHER : BRIGHT BARS : NICKEL CHROMIUM AUSTENITIC TYPE",18%,,01/07/2017,
72221919,"OTHER BARS AND RODS OF STAINLESS STEEL; ANGLES, SHAPES AND SECTIONS OF STAINLESS STEEL - BARS AND RODS, NOT FURTHER WORKED THAN HOT ROLLED, HOT-DRAWN OR EXTRUDED: OTHER : BRIGHT BARS : OTHER",18%,,01/07/2017,
72221991,"OTHER BARS AND RODS OF STAINLESS STEEL; ANGLES, SHAPES AND SECTIONS OF STAINLESS STEEL - BARS AND RODS, NOT FURTHER WORKED THAN HOT ROLLED, HOT-DRAWN OR EXTRUDED: OTHER : OTHER : CHROMIUM TYPE",18%,,01/07/2017,
72221992,"OTHER BARS AND RODS OF STAINLESS STEEL; ANGLES, SHAPES AND SECTIONS OF STAINLESS STEEL - BARS AND RODS, NOT FURTHER WORKED THAN HOT ROLLED, HOT-DRAWN OR EXTRUDED: OTHER : OTHER : NICKEL CHROMIUM AUSTENITIC TYPE",18%,,01/07/2017,
72221999,"OTHER BARS AND RODS OF STAINLESS STEEL; ANGLES, SHAPES AND SECTIONS OF STAINLESS STEEL - BARS AND RODS, NOT FURTHER WORKED THAN HOT ROLLED, HOT-DRAWN OR EXTRUDED: OTHER : OTHER : OTHER",18%,,01/07/2017,
722220,"BARS AND RODS, NOT FURTHER WORKED THAN COLD-FORMED OR COLD-FINISHED",18%,,01/07/2017,
72222011,"OTHER BARS AND RODS OF STAINLESS STEEL; ANGLES, SHAPES AND SECTIONS OF STAINLESS STEEL - BARS AND RODS, NOT FURTHER WORKED THAN COLD FORMED OR COLD-FINISHED : BRIGHT BARS : CHROMIUM TYPE",18%,,01/07/2017,
72222012,"OTHER BARS AND RODS OF STAINLESS STEEL; ANGLES, SHAPES AND SECTIONS OF STAINLESS STEEL - BARS AND RODS, NOT FURTHER WORKED THAN COLD FORMED OR COLD-FINISHED : BRIGHT BARS : NICKEL CHROMIUM AUSTENITIC TYPE",18%,,01/07/2017,
72222019,"OTHER BARS AND RODS OF STAINLESS STEEL; ANGLES, SHAPES AND SECTIONS OF STAINLESS STEEL - BARS AND RODS, NOT FURTHER WORKED THAN COLD FORMED OR COLD-FINISHED : BRIGHT BARS : OTHER",18%,,01/07/2017,
72222091,"OTHER BARS AND RODS OF STAINLESS STEEL; ANGLES, SHAPES AND SECTIONS OF STAINLESS STEEL - BARS AND RODS, NOT FURTHER WORKED THAN COLD FORMED OR COLD-FINISHED : OTHER : CHROMIUM TYPE",18%,,01/07/2017,
72222092,"OTHER BARS AND RODS OF STAINLESS STEEL; ANGLES, SHAPES AND SECTIONS OF STAINLESS STEEL - BARS AND RODS, NOT FURTHER WORKED THAN COLD FORMED OR COLD-FINISHED : OTHER : NICKEL CHROMIUM AUSTENITIC TYPE",18%,,01/07/2017,
72222099,"OTHER BARS AND RODS OF STAINLESS STEEL; ANGLES, SHAPES AND SECTIONS OF STAINLESS STEEL - BARS AND RODS, NOT FURTHER WORKED THAN COLD FORMED OR COLD-FINISHED : OTHER : OTHER",18%,,01/07/2017,
722230,OTHER BARS AND RODS,18%,,01/07/2017,
72223011,"OTHER BARS AND RODS OF STAINLESS STEEL; ANGLES, SHAPES AND SECTIONS OF STAINLESS STEEL - OTHER BARS AND RODS : BRIGHT BARS : CHROMIUM TYPE",18%,,01/07/2017,
72223012,"OTHER BARS AND RODS OF STAINLESS STEEL; ANGLES, SHAPES AND SECTIONS OF STAINLESS STEEL - OTHER BARS AND RODS : BRIGHT BARS : NICKEL CHROMIUM AUSTENITIC TYPE",18%,,01/07/2017,
72223019,"OTHER BARS AND RODS OF STAINLESS STEEL; ANGLES, SHAPES AND SECTIONS OF STAINLESS STEEL - OTHER BARS AND RODS : BRIGHT BARS : OTHER",18%,,01/07/2017,
72223091,"OTHER BARS AND RODS OF STAINLESS STEEL; ANGLES, SHAPES AND SECTIONS OF STAINLESS STEEL - OTHER BARS AND RODS : OTHER : CHROMIUM TYPE",18%,,01/07/2017,
72223092,"OTHER BARS AND RODS OF STAINLESS STEEL; ANGLES, SHAPES AND SECTIONS OF STAINLESS STEEL - OTHER BARS AND RODS : OTHER : NICKEL CHROMIUM AUSTENITIC TYPE",18%,,01/07/2017,
72223099,"OTHER BARS AND RODS OF STAINLESS STEEL; ANGLES, SHAPES AND SECTIONS OF STAINLESS STEEL - OTHER BARS AND RODS : OTHER : OTHER",18%,,01/07/2017,
722240,"ANGLES, SHAPES AND SECTIONS",18%,,01/07/2017,
72224010,"OTHER BARS AND RODS OF STAINLESS STEEL; ANGLES, SHAPES AND SECTIONS OF STAINLESS STEEL - ANGLES, SHAPES AND SECTIONS : OF THICKNESS OF 80 MM AND ABOVE",18%,,01/07/2017,
72224020,"OTHER BARS AND RODS OF STAINLESS STEEL; ANGLES, SHAPES AND SECTIONS OF STAINLESS STEEL - ANGLES, SHAPES AND SECTIONS : OF BELOW 80 MM",18%,,01/07/2017,
7223,WIRE OF STAINLESS STEEL,18%,,01/07/2017,
722300,WIRE OF STAINLESS STEEL,18%,,01/07/2017,
72230010,WIRE OF STAINLESS STEEL - WIRE OF STAINLESS STEEL :ELECTRODE QUALITY,18%,,01/07/2017,
72230091,WIRE OF STAINLESS STEEL - WIRE OF STAINLESS STEEL : OTHER : OF THICKNESS OF ABOVE 1.5 MM,18%,,01/07/2017,
72230092,WIRE OF STAINLESS STEEL - WIRE OF STAINLESS STEEL : OTHER : OF THICKNESS OF 0.46 MM AND ABOVE BUT NOT EXCEEDING 1.5 MM,18%,,01/07/2017,
72230099,WIRE OF STAINLESS STEEL - WIRE OF STAINLESS STEEL : OTHER : OF THICKNESS OF BELOW 0.46 MM,18%,,01/07/2017,
7224,OTHER ALLOY STEEL IN INGOTS OR OTHER PRIMARY FORMS; SEMI-FINISHED PRODUCTS OF OTHER ALLOY STEEL,18%,,01/07/2017,
72241000,OTHER ALLOY STEEL IN INGOTS OR OTHER PRIMARY FORMS; SEMI-FINISHED PRODUCTS OF OTHER ALLOY STEEL INGOTS AND OTHER PRIMARY FORMS,18%,,01/07/2017,
722490,OTHER,18%,,01/07/2017,
72249010,OTHER ALLOY STEEL IN INGOTS OR OTHER PRIMARY FORMS; SEMI-FINISHED PRODUCTS OF OTHER ALLOY STEEL - OTHER : OF TOOL STEEL QUALITY,18%,,01/07/2017,
72249020,OTHER ALLOY STEEL IN INGOTS OR OTHER PRIMARY FORMS; SEMI-FINISHED PRODUCTS OF OTHER ALLOY STEEL - OTHER : OF DIE STEEL QUALITY,18%,,01/07/2017,
72249030,OTHER ALLOY STEEL IN INGOTS OR OTHER PRIMARY FORMS; SEMI-FINISHED PRODUCTS OF OTHER ALLOY STEEL - OTHER : OF COBALT BEARING HIGH SPEED STEEL QUALITY,18%,,01/07/2017,
72249040,OTHER ALLOY STEEL IN INGOTS OR OTHER PRIMARY FORMS; SEMI-FINISHED PRODUCTS OF OTHER ALLOY STEEL - OTHER : FORGED BLANKS OF ALLOY STEEL,18%,,01/07/2017,
72249091,OTHER ALLOY STEEL IN INGOTS OR OTHER PRIMARY FORMS; SEMI-FINISHED PRODUCTS OF OTHER ALLOY STEEL - OTHER : OTHER : BILLETS,18%,,01/07/2017,
72249099,OTHER ALLOY STEEL IN INGOTS OR OTHER PRIMARY FORMS; SEMI-FINISHED PRODUCTS OF OTHER ALLOY STEEL - OTHER : OTHER : OTHER,18%,,01/07/2017,
7225,"FLAT-ROLLED PRODUCTS OF OTHER ALLOY STEEL, OF A WIDTH OF 600 MM OR MORE - OF SILICON-ELECTRICAL STEEL",18%,,01/07/2017,
72251100,"FLAT-ROLLED PRODUCTS OF OTHER ALLOY STEEL, OF A WIDTH OF 600 MM OR MORE - OF SILICON-ELECTRICAL STEEL : GRAIN-ORIENTED",18%,,01/07/2017,
722519,OTHER,18%,,01/07/2017,
72251910,"FLAT ROLLED PRODUCTS OF OTHER ALLOY STEEL, OF A WIDTH OF 600 MM OR MORE - OF SILICON-ELECTRICAL STEEL - OTHER THAN GRAIN ORIENTED - HOT ROLLED",18%,,01/07/2017,
72251920,"FLAT ROLLED PRODUCTS OF OTHER ALLOY STEEL, OF A WIDTH OF 600 MM OR MORE - OF SILICON-ELECTRICAL STEEL - OTHER THAN GRAIN ORIENTED - COLD ROLLED",18%,,01/07/2017,
72251990,"FLAT ROLLED PRODUCTS OF OTHER ALLOY STEEL, OF A WIDTH OF 600 MM OR MORE - OF SILICON-ELECTRICAL STEEL - OTHER THAN GRAIN ORIENTED - OTHER THAN HOT OR COLD ROLLED",18%,,01/07/2017,
72252011,"FLAT-ROLLED PRODUCTS OF OTHER ALLOY STEEL, OF A WIDTH OF 600 MM OR MORE - OF HIGH SPEED STEEL : HOT-ROLLED : IN COILS",18%,,01/07/2017,
72252019,"FLAT-ROLLED PRODUCTS OF OTHER ALLOY STEEL, OF A WIDTH OF 600 MM OR MORE - OF HIGH SPEED STEEL : HOT-ROLLED : NOT IN COILS",18%,,01/07/2017,
72252021,"FLAT-ROLLED PRODUCTS OF OTHER ALLOY STEEL, OF A WIDTH OF 600 MM OR MORE - OF HIGH SPEED STEEL : COLD-ROLLED : IN COILS",18%,,01/07/2017,
72252029,"FLAT-ROLLED PRODUCTS OF OTHER ALLOY STEEL, OF A WIDTH OF 600 MM OR MORE - OF HIGH SPEED STEEL : COLD-ROLLED : NOT IN COILS",18%,,01/07/2017,
722530,"OTHER, NOT FURTHER WORKED THAN HOT-ROLLED, IN COILS",18%,,01/07/2017,
72253010,"FLAT-ROLLED PRODUCTS OF OTHER ALLOY STEEL, OF A WIDTH OF 600 MM OR MORE - OTHER, NOT FURTHER WORKED THAN HOT-ROLLED, IN COILS : OF SPRING STEEL QUALITY",18%,,01/07/2017,
72253090,"FLAT-ROLLED PRODUCTS OF OTHER ALLOY STEEL, OF A WIDTH OF 600 MM OR MORE - OTHER, NOT FURTHER WORKED THAN HOT-ROLLED, IN COILS : OTHER",18%,,01/07/2017,
722540,"OTHER, NOT FURTHER WORKED THAN HOT-ROLLED, NOT IN COILS",18%,,01/07/2017,
72254011,"FLAT-ROLLED PRODUCTS OF OTHER ALLOY STEEL, OF A WIDTH OF 600 MM OR MORE - OTHER, NOT FURTHER WORKED THAN HOT-ROLLED, NOT IN COILS : OF A THICKNESS OF ABOVE 4.75 MM : BOILER QUALITY",18%,,01/07/2017,
72254012,"FLAT-ROLLED PRODUCTS OF OTHER ALLOY STEEL, OF A WIDTH OF 600 MM OR MORE - OTHER, NOT FURTHER WORKED THAN HOT-ROLLED, NOT IN COILS : OF A THICKNESS OF ABOVE 4.75 MM : PRESSURE VESSEL QUALITY",18%,,01/07/2017,
72254013,"FLAT-ROLLED PRODUCTS OF OTHER ALLOY STEEL, OF A WIDTH OF 600 MM OR MORE - OTHER, NOT FURTHER WORKED THAN HOT-ROLLED, NOT IN COILS : OF A THICKNESS OF ABOVE 4.75 MM : HIGH TENSILE QUALITY",18%,,01/07/2017,
72254019,"FLAT-ROLLED PRODUCTS OF OTHER ALLOY STEEL, OF A WIDTH OF 600 MM OR MORE - OTHER, NOT FURTHER WORKED THAN HOT-ROLLED, NOT IN COILS : OF A THICKNESS OF ABOVE 4.75 MM : OTHER",18%,,01/07/2017,
72254020,"FLAT-ROLLED PRODUCTS OF OTHER ALLOY STEEL, OF A WIDTH OF 600 MM OR MORE - OTHER, NOT FURTHER WORKED THAN HOT-ROLLED, NOT IN COILS : OF A THICKNESS OF 3 MM AND ABOVE BUT NOT EXCEEDING 4.75 MM",18%,,01/07/2017,
72254030,"FLAT-ROLLED PRODUCTS OF OTHER ALLOY STEEL, OF A WIDTH OF 600 MM OR MORE - OTHER, NOT FURTHER WORKED THAN HOT-ROLLED, NOT IN COILS : OF A THICKNESS OF BELOW 3 MM",18%,,01/07/2017,
722550,"OTHER, NOT FURTHER WORKED THAN COLD-ROLLED (COLD-REDUCED)",18%,,01/07/2017,
72255010,"FLAT-ROLLED PRODUCTS OF OTHER ALLOY STEEL, OF A WIDTH OF 600 MM OR MORE - OTHER, NOT FURTHER WORKED THAN COLD-ROLLED (COLD-REDUCED) : OF A THICKNESS OF LESS THAN 3 MM",18%,,01/07/2017,
72255020,"FLAT-ROLLED PRODUCTS OF OTHER ALLOY STEEL, OF A WIDTH OF 600 MM OR MORE - OTHER, NOT FURTHER WORKED THAN COLD-ROLLED (COLD-REDUCED) : OF A THICKNESS OF 3 MM TO 4.75 MM",18%,,01/07/2017,
72255030,"FLAT-ROLLED PRODUCTS OF OTHER ALLOY STEEL, OF A WIDTH OF 600 MM OR MORE - OTHER, NOT FURTHER WORKED THAN COLD-ROLLED (COLD-REDUCED) : OF A THICKNESS OF ABOVE 4.75 MM",18%,,01/07/2017,
72259100,"FLAT-ROLLED PRODUCTS OF OTHER ALLOY STEEL, OF A WIDTH OF 600 MM OR MORE - OTHER : ELECTROLYTICALLY PLATED OR COATED WITH ZINC",18%,,01/07/2017,
72259200,"FLAT-ROLLED PRODUCTS OF OTHER ALLOY STEEL, OF A WIDTH OF 600 MM OR MORE - OTHER : OTHERWISE PLATED OR COATED WITH ZINC",18%,,01/07/2017,
72259900,"FLAT-ROLLED PRODUCTS OF OTHER ALLOY STEEL, OF A WIDTH OF 600 MM OR MORE - OTHER : OTHER",18%,,01/07/2017,
7226,"FLAT-ROLLED PRODUCTS OF OTHER ALLOY STEEL, OF A WIDTH OF LESS THAN 600 MM - OF SILICON-ELECTRICAL STEEL",18%,,01/07/2017,
72261100,"FLAT-ROLLED PRODUCTS OF OTHER ALLOY STEEL, OF A WIDTH OF LESS THAN 600 MM - OF SILICON-ELECTRICAL STEEL : GRAIN-ORIENTED",18%,,01/07/2017,
722619,OTHER,18%,,01/07/2017,
72261910,"FLAT ROLLED PRODUCTS OF OTHER ALLOY STEEL, OF A WIDTH OF LESS THAN 600 MM- OF SILICON-ELECTRICAL STEEL - OTHER THAN GRAIN ORIENTED - HOT ROLLED",18%,,01/07/2017,
72261920,"FLAT ROLLED PRODUCTS OF OTHER ALLOY STEEL, OF A WIDTH OF LESS THAN 600 MM- OF SILICON-ELECTRICAL STEEL - OTHER THAN GRAIN ORIENTED - COLD ROLLED",18%,,01/07/2017,
72261990,"FLAT ROLLED PRODUCTS OF OTHER ALLOY STEEL, OF A WIDTH OF LESS THAN 600 MM- OF SILICON-ELECTRICAL STEEL - OTHER THAN GRAIN ORIENTED - OTHER THAN HOT ROLLED OR COLD ROLLED",18%,,01/07/2017,
722620,OF HIGH SPEED STEEL,18%,,01/07/2017,
72262011,"FLAT-ROLLED PRODUCTS OF OTHER ALLOY STEEL, OF A WIDTH OF LESS THAN 600 MM - OF HIGH SPEED STEEL : HOT-ROLLED : IN COILS",18%,,01/07/2017,
72262012,"FLAT-ROLLED PRODUCTS OF OTHER ALLOY STEEL, OF A WIDTH OF LESS THAN 600 MM - OF HIGH SPEED STEEL : HOT-ROLLED : OTHER",18%,,01/07/2017,
72262021,"FLAT-ROLLED PRODUCTS OF OTHER ALLOY STEEL, OF A WIDTH OF LESS THAN 600 MM - OF HIGH SPEED STEEL : COLD-ROLLED : IN COILS",18%,,01/07/2017,
72262022,"FLAT-ROLLED PRODUCTS OF OTHER ALLOY STEEL, OF A WIDTH OF LESS THAN 600 MM - OF HIGH SPEED STEEL : COLD-ROLLED : OTHER",18%,,01/07/2017,
72262030,"FLAT-ROLLED PRODUCTS OF OTHER ALLOY STEEL, OF A WIDTH OF LESS THAN 600 MM - OF HIGH SPEED STEEL : HOOPS AND STRIPS",18%,,01/07/2017,
722691,NOT FURTHER WORKED THAN HOT-ROLLED,18%,,01/07/2017,
72269110,"FLAT-ROLLED PRODUCTS OF OTHER ALLOY STEEL, OF A WIDTH OF LESS THAN 600 MM - OTHER: NOT FURTHER WORKED THAN HOT-ROLLED : OF A THICKNESS OF BELOW 3 MM",18%,,01/07/2017,
72269120,"FLAT-ROLLED PRODUCTS OF OTHER ALLOY STEEL, OF A WIDTH OF LESS THAN 600 MM - OTHER: NOT FURTHER WORKED THAN HOT-ROLLED : OF A THICKNESS OF 3 MM AND ABOVE BUT NOT EXCEEDING 4.75 MM",18%,,01/07/2017,
72269130,"FLAT-ROLLED PRODUCTS OF OTHER ALLOY STEEL, OF A WIDTH OF LESS THAN 600 MM - OTHER: NOT FURTHER WORKED THAN HOT-ROLLED : HIGH TENSILE QUALITY OF A THICKNESS OF ABOVE 4.75 MM",18%,,01/07/2017,
72269190,"FLAT-ROLLED PRODUCTS OF OTHER ALLOY STEEL, OF A WIDTH OF LESS THAN 600 MM - OTHER: NOT FURTHER WORKED THAN HOT-ROLLED : OTHER",18%,,01/07/2017,
722692,NOT FURTHER WORKED THAN COLD-ROLLED (COLD- REDUCED),18%,,01/07/2017,
72269210,"FLAT-ROLLED PRODUCTS OF OTHER ALLOY STEEL, OF A WIDTH OF LESS THAN 600 MM - OTHER: NOT FURTHER WORKED THAN COLD-ROLLED (COLDREDUCED): OF A THICKNESS OF BELOW 3 MM",18%,,01/07/2017,
72269220,"FLAT-ROLLED PRODUCTS OF OTHER ALLOY STEEL, OF A WIDTH OF LESS THAN 600 MM - OTHER: NOT FURTHER WORKED THAN COLD-ROLLED (COLDREDUCED): OF A THICKNESS OF 3 MM AND ABOVE BUT NOT EXCEEDING 4.75 MM",18%,,01/07/2017,
72269230,"FLAT-ROLLED PRODUCTS OF OTHER ALLOY STEEL, OF A WIDTH OF LESS THAN 600 MM - OTHER: NOT FURTHER WORKED THAN COLD-ROLLED (COLDREDUCED): OF A THICKNESS OF ABOVE 4.75 MM",18%,,01/07/2017,
72269300,"FLAT-ROLLED PRODUCTS OF OTHER ALLOY STEEL, OF A WIDTH OF LESS THAN 600 MM - OTHER: ELECTROLYTICALLY PLATED OR COATED WITH ZINC",18%,,01/07/2017,
72269400,"FLAT-ROLLED PRODUCTS OF OTHER ALLOY STEEL, OF A WIDTH OF LESS THAN 600 MM - OTHER: OTHERWISE PLATED OR COATED WITH ZINC",18%,,01/07/2017,
722699,OTHER,18%,,01/07/2017,
72269910,"FLAT-ROLLED PRODUCTS OF OTHER ALLOY STEEL, OF A WIDTH OF LESS THAN 600 MM - OTHER: OTHER : OF A THICKNESS OF ABOVE 4.75 MM",18%,,01/07/2017,
72269920,"FLAT-ROLLED PRODUCTS OF OTHER ALLOY STEEL, OF A WIDTH OF LESS THAN 600 MM - OTHER: OTHER : OF A THICKNESS OF ABOVE 3 MM AND BUT NOT EXCEEDING 4.75 MM",18%,,01/07/2017,
72269930,"FLAT-ROLLED PRODUCTS OF OTHER ALLOY STEEL, OF A WIDTH OF LESS THAN 600 MM - OTHER: OTHER : OF A THICKNESS OF BELOW 3 MM",18%,,01/07/2017,
72269940,"FLAT-ROLLED PRODUCTS OF OTHER ALLOY STEEL, OF A WIDTH OF LESS THAN 600 MM - OTHER: OTHER : SKELP (STRIPS FOR PIPES AND TUBES)",18%,,01/07/2017,
72269951,"FLAT-ROLLED PRODUCTS OF OTHER ALLOY STEEL, OF A WIDTH OF LESS THAN 600 MM - OTHER: OTHER : HOOPS AND STRIPS : HOT ROLLED",18%,,01/07/2017,
72269952,"FLAT-ROLLED PRODUCTS OF OTHER ALLOY STEEL, OF A WIDTH OF LESS THAN 600 MM - OTHER: OTHER : HOOPS AND STRIPS : COLD ROLLED",18%,,01/07/2017,
72269953,"FLAT-ROLLED PRODUCTS OF OTHER ALLOY STEEL, OF A WIDTH OF LESS THAN 600 MM - OTHER: OTHER : HOOPS AND STRIPS : OF SPRING STEEL, OTHER THAN SKELP",18%,,01/07/2017,
72269960,"FLAT-ROLLED PRODUCTS OF OTHER ALLOY STEEL, OF A WIDTH OF LESS THAN 600 MM - OTHER: OTHER : HOOPS AND STRIPS : SKELPS AND STRIPS FOR RAZOR BLADES AND SAW BLADES",18%,,01/07/2017,
72269990,"FLAT-ROLLED PRODUCTS OF OTHER ALLOY STEEL, OF A WIDTH OF LESS THAN 600 MM - OTHER: OTHER : HOOPS AND STRIPS : OTHER",18%,,01/07/2017,
7227,"BARS AND RODS, HOT-ROLLED, IN IRREGULARLY WOUND COILS, OF OTHER ALLOY STEEL",18%,,01/07/2017,
72271000,"BARS AND RODS, HOT-ROLLED, IN IRREGULARLY WOUND COILS, OF OTHER ALLOY STEEL - OF HIGH SPEED STEEL",18%,,01/07/2017,
72272000,"BARS AND RODS, HOT-ROLLED, IN IRREGULARLY WOUND COILS, OF OTHER ALLOY STEEL - OF SILICO-MANGANESE STEEL",18%,,01/07/2017,
722790,OTHER,18%,,01/07/2017,
72279010,"BARS AND RODS, HOT-ROLLED, IN IRREGULARLY WOUND COILS, OF OTHER ALLOY STEEL - OTHER : VALVE SPRING STEEL QUALITY",18%,,01/07/2017,
72279020,"BARS AND RODS, HOT-ROLLED, IN IRREGULARLY WOUND COILS, OF OTHER ALLOY STEEL - OTHER : OTHER SPRING STEEL QUALITY",18%,,01/07/2017,
72279030,"BARS AND RODS, HOT-ROLLED, IN IRREGULARLY WOUND COILS, OF OTHER ALLOY STEEL - OTHER : BALL BEARING QUALITY",18%,,01/07/2017,
72279040,"BARS AND RODS, HOT-ROLLED, IN IRREGULARLY WOUND COILS, OF OTHER ALLOY STEEL - OTHER : COLD HEADING QUALITY",18%,,01/07/2017,
72279050,"BARS AND RODS, HOT-ROLLED, IN IRREGULARLY WOUND COILS, OF OTHER ALLOY STEEL - OTHER : LEAD-FREE CUTTING QUALITY",18%,,01/07/2017,
72279060,"BARS AND RODS, HOT-ROLLED, IN IRREGULARLY WOUND COILS, OF OTHER ALLOY STEEL - OTHER : SULPHUR FREE CUTTING QUALITY",18%,,01/07/2017,
72279090,"BARS AND RODS, HOT-ROLLED, IN IRREGULARLY WOUND COILS, OF OTHER ALLOY STEEL - OTHER : OTHER",18%,,01/07/2017,
7228,"OTHER BARS AND RODS OF OTHER ALLOY STEEL; ANGLES, SHAPES AND SECTIONS, OF OTHER ALLOY STEEL; HOLLOW DRILL BARS AND RODS, OF ALLOY OR NON-ALLOY STEEL",18%,,01/07/2017,
722810,"BARS AND RODS, OF HIGH SPEED STEEL",18%,,01/07/2017,
72281010,"OTHER BARS AND RODS OF OTHER ALLOY STEEL; ANGLES, SHAPES AND SECTIONS, OF OTHER ALLOY STEEL; HOLLOW DRILL BARS AND RODS, OF ALLOY OR NON-ALLOY STEEL - BARS AND RODS, OF HIGH SPEED STEEL : BRIGHT BARS",18%,,01/07/2017,
72281090,"OTHER BARS AND RODS OF OTHER ALLOY STEEL; ANGLES, SHAPES AND SECTIONS, OF OTHER ALLOY STEEL; HOLLOW DRILL BARS AND RODS, OF ALLOY OR NON-ALLOY STEEL - BARS AND RODS, OF HIGH SPEED STEEL : OTHER",18%,,01/07/2017,
72282000,"OTHER BARS AND RODS OF OTHER ALLOY STEEL; ANGLES, SHAPES AND SECTIONS, OF OTHER ALLOY STEEL; HOLLOW DRILL BARS AND RODS, OF ALLOY OR NON-ALLOY STEEL - BARS AND RODS, OF SILICO-MANGANESE STEEL",18%,,01/07/2017,
722830,"OTHER BARS AND RODS, NOT FURTHER WORKED THAN HOT-ROLLED, HOT-DRAWN OR EXTRUDED",18%,,01/07/2017,
72283011,"OTHER BARS AND RODS OF OTHER ALLOY STEEL; ANGLES, SHAPES AND SECTIONS, OF OTHER ALLOY STEEL; HOLLOW DRILL BARS AND RODS, OF ALLOY OR NON-ALLOY STEEL - OTHER BARS AND RODS, NOT FURTHER WORKED THAN HOT-ROLLED, HOT-DRAWN OR EXTRUDED : BRIGHT BARS : OF ALLOY",18%,,01/07/2017,
72283019,"OTHER BARS AND RODS OF OTHER ALLOY STEEL; ANGLES, SHAPES AND SECTIONS, OF OTHER ALLOY STEEL; HOLLOW DRILL BARS AND RODS, OF ALLOY OR NON-ALLOY STEEL - OTHER BARS AND RODS, NOT FURTHER WORKED THAN HOT-ROLLED, HOT-DRAWN OR EXTRUDED : BRIGHT BARS : OTHER",18%,,01/07/2017,
72283021,"OTHER BARS AND RODS OF OTHER ALLOY STEEL; ANGLES, SHAPES AND SECTIONS, OF OTHER ALLOY STEEL; HOLLOW DRILL BARS AND RODS, OF ALLOY OR NON-ALLOY STEEL - OTHER BARS AND RODS, NOT FURTHER WORKED THAN HOT-ROLLED, HOT-DRAWN OR EXTRUDED : OTHER : LEAD BEARING ST",18%,,01/07/2017,
